"Ferroptosis","Apoptosis","Pyroptosis"
-0.0565972676944528,0.347397227384039,0.0899162321705204
0.0482901601819915,-0.00619087389815461,0.65014873696548
0.239163622498499,-0.00638570124554869,-0.0555315661366226
0.251572802382049,0.0704421847641767,0.148435890163156
0.209282987875786,0.0128268080071543,-0.150855106942668
0.322690182637543,-0.117160460268895,-0.164833516313053
0.316125681120961,-0.0997300107819721,0.00643381628481682
0.057856461931214,0.0550143545319461,0.66174191355455
0.14535849245014,-0.105828559703692,-0.1068372652721
0.26060250160796,-0.0886247389532799,-0.147158821194104
-0.0840960913173719,-0.0287810202048878,-0.132211432718629
0.111172909252429,-0.0216910961742734,-0.113800653415518
0.140106010042133,0.0469431109530855,0.227722252645086
-0.0346527499032656,-0.0569489249719621,-0.115732015109868
-0.260361408820707,-0.0580115484941465,0.397672020031186
0.0244771595622124,-0.0584027665385434,-0.0575779841515422
0.134546260363764,0.0439532047387477,-0.159678725302474
0.267728391759293,0.110734305269151,-0.106695826085538
0.243662068295548,-0.0232724517775637,-0.0552065776218725
0.0909758830834111,-0.0684554255687632,-0.113614993142861
0.0788330276138925,-0.0727164411278203,-0.0808454310530474
0.0855418591090322,-0.0313395515916928,-0.0958638308948254
0.18793988344583,0.421509910132749,-0.0946639082911601
0.02179031740551,-0.0702029231637356,-0.131272095176537
0.110911445386745,-0.0375924752925977,0.23317260430444
0.0910762184149382,-0.0715617434780765,-0.10587629926283
0.0152926632784825,-0.0904818428536503,-0.128105047130275
-0.0280373222670224,-0.0981313594975764,-0.0870653585311521
0.563412750489749,-0.0161305613022222,-0.0755748821131943
0.267277613059629,-0.0502568160746046,-0.10438193024742
-0.0483148960318028,-0.0584192343527031,-0.108894193683052
0.204557831552934,-0.0653103109038503,-0.0903146984485397
-0.0512481472123795,0.117651306742942,0.0647847488126211
0.00437875126944365,0.081198356306105,-0.0242786407478399
-0.0639195950621429,0.133093472143228,-0.0381127490300616
-0.0476602738737795,-0.119380198399026,-0.129088882766088
0.131889693676168,0.0379865412697506,-0.104427556879231
0.0191079135708705,-0.0357026696349847,-0.0955474487418381
0.0226161592000936,0.0824805120650636,-0.0317568132411945
0.0825721488127329,-0.0515427324989804,-0.0555659246866975
0.162889837731928,-0.0114219015626276,-0.0815987643691142
0.323686697267016,-0.0333126277210001,-0.0461913525328158
0.00595387430881178,-0.0376721575863297,0.126321667438432
0.150021665152681,-0.0441029766606652,-0.1080123245267
0.299858871209351,-0.00278581421112931,-0.06428451350014
0.192784531824405,0.0032038347679812,0.0362764347325178
-0.076578407516835,0.0741735270041386,-0.138903394140612
-0.0334555898172936,-0.0743602163621534,-0.18366543862352
0.0872348689963465,0.0202686282271833,-0.091838045508536
0.145834524073222,0.0781859083743848,0.0968827350695598
0.0548238345083201,0.0347369979695378,0.0603246094202758
-0.0146693963568592,0.0112224896055116,0.290333285056918
