File,UMAP1,UMAP2,NDUFB7,Has_NDUFB7
Visium_control_P1.h5ad,1.152207855607518,2.459027109287727,2.1340231851550993,True
Visium_control_P1.h5ad,-2.648817535017482,0.1357800342068558,1.7734548633822542,True
Visium_control_P1.h5ad,-2.2532679992661393,0.25784492268418124,1.2086833273258086,True
Visium_control_P1.h5ad,-2.4542596298203385,-1.4477146290316696,3.0722420066838194,True
Visium_control_P1.h5ad,3.0261650127425277,3.083638129375923,0.0,True
Visium_control_P1.h5ad,-0.7258801418290055,0.14340924992417148,1.791551166271483,True
Visium_control_P1.h5ad,0.5817394298567855,-1.8509996555819626,2.6438760551124787,True
Visium_control_P1.h5ad,-3.6601858097062028,-0.6309679173007126,1.3067005469314699,True
Visium_control_P1.h5ad,0.4890594524397933,0.6719543315396195,2.3024051127913823,True
Visium_control_P1.h5ad,1.848982815171727,1.876332280777443,2.449775422603838,True
Visium_control_P1.h5ad,-0.43170880851601723,0.10830044522141269,1.18831353218508,True
Visium_control_P1.h5ad,-3.1470272499070084,-0.9308187387957687,2.0637204669381464,True
Visium_control_P1.h5ad,1.8075022739424789,0.32475131525849155,0.0,True
