region,ndufb7,cm_score,fb_score,ndufb7_residual,cm_bin
FZ,0.0,1.2058185681472835,1.8444729729233336,-0.3732001237051228,Q1_low
FZ,0.0,0.9249817354993433,2.7745369889057634,-0.24442042814575277,Q1_low
FZ,0.0,2.325554547139511,2.456771719353551,-0.8866628953860078,Q1_low
FZ,0.0,2.2257973106564197,1.979535752462651,-0.8409185162637673,Q1_low
FZ,0.0,1.7011448903273432,1.2440145347215137,-0.6003354761852434,Q1_low
FZ,0.0,0.6684672421745705,2.9798900435568862,-0.12679391154726283,Q1_low
FZ,2.567537876980289,2.394057932265356,1.6107838729642334,1.6494622747989736,Q1_low
FZ,0.0,1.9570111580146494,1.5756023162125383,-0.7176647443798839,Q1_low
FZ,2.210706316133072,3.6298737100595773,2.179195474147679,0.7259387379340831,Q3
FZ,0.0,1.7459907106377055,3.108903078574898,-0.6208998410238062,Q1_low
FZ,1.672461445726447,3.6547850659381247,2.544424706034798,0.1762705909018023,Q3
FZ,2.4915787095098856,3.778353306416186,0.46949064468815804,0.9387247729963781,Q3
FZ,1.8141904744450241,0.9768615329408312,2.819038409269282,1.545980202007116,Q1_low
FZ,0.0,0.0,1.9059330909040297,0.17973642183877803,Q1_low
FZ,0.0,2.992192816780466,2.653629586739616,-1.19235454061336,Q2
FZ,0.0,3.902785600523667,1.7897258998705974,-1.6099132360427957,Q4
FZ,2.6478301343627186,2.72608222678281,1.5864797549219571,1.5775024676529794,Q2
FZ,2.2455856490296404,0.53560932511191,2.5287826015155646,2.179714665399849,Q1_low
FZ,1.7155915471423766,3.4907206019528245,0.966836670166491,0.294633600782501,Q3
FZ,0.0,3.3600717000563556,0.5190309076660877,-1.3610479778106819,Q3
FZ,0.0,0.45621806989266755,1.724204133853794,-0.0294655677845444,Q1_low
FZ,1.921208168056983,3.090961896146632,1.773550897769074,0.6835623746847681,Q2
FZ,0.0,3.9021439185665576,2.7839042764933692,-1.609618988289382,Q4
FZ,0.0,2.902767436613331,2.264335370577543,-1.1513479065311372,Q2
FZ,1.411645134741385,0.282329026948277,2.609875513934414,1.461917604878531,Q1_low
FZ,0.0,3.753511136865714,1.0795210324776383,-1.5414623857629173,Q3
FZ,0.0,3.4586732966631493,1.3738334342072598,-1.406262430177793,Q3
FZ,0.0,2.787131353741004,0.7450478948355708,-1.0983221712400522,Q2
FZ,0.0,0.0,1.248082248420422,0.17973642183877803,Q1_low
FZ,2.3915558203048293,1.5641983484773554,3.158271542388049,1.8540181395549822,Q1_low
FZ,0.0,1.745135807649406,1.5091617839047353,-0.6205078192739241,Q1_low
FZ,2.2058037184276023,2.6702200643429617,2.6899413199198934,1.1610920373578597,Q1_low
FZ,0.0,0.0,3.0201936484088745,0.17973642183877803,Q1_low
FZ,0.0,2.647795873349705,2.9770208993066563,-1.0344289113131953,Q1_low
FZ,0.0,3.8542789220724067,2.2155534000614434,-1.5876701590765332,Q4
FZ,1.330158086911424,4.033484009048393,1.4499561493274076,-0.3396878192915149,Q4
FZ,0.0,2.842314893746674,1.3938971648805887,-1.1236269698122798,Q2
FZ,0.0,2.133503984739921,1.5443204696886306,-0.7985967655816257,Q1_low
FZ,2.3399640187322652,4.1885502574740245,0.4346965208806841,0.599011398799862,Q5_high
FZ,0.0,2.3663842293937756,1.9207152394769709,-0.9053856320046818,Q1_low
FZ,1.434353531104725,3.4667260378413616,1.6467053052010396,0.024398460087869944,Q3
FZ,0.0,3.040897663604567,2.400437075155999,-1.2146884890742313,Q2
FZ,0.0,1.6057922156506446,1.954954313688491,-0.5566108397126814,Q1_low
FZ,0.0,2.3840053606840623,2.2926118136346125,-0.9134659251114607,Q1_low
FZ,0.0,1.2332135624286693,1.9307881092359067,-0.3857622901066724,Q1_low
FZ,0.0,2.3394160821216348,2.5360118182603775,-0.8930191992872887,Q1_low
FZ,2.3640480802736126,4.0503650135809135,0.860575677392766,0.6864612712697948,Q4
FZ,1.3747807706080775,3.264499409946654,3.162381717195736,0.057558135464140125,Q3
FZ,1.1286928425859695,2.9273861927223885,2.8463160456417587,-0.033944166898230765,Q2
FZ,0.0,1.8461732976137721,1.6493868146045272,-0.6668392675921916,Q1_low
FZ,0.0,1.133772588631461,2.73741347682038,-0.3401629354529846,Q1_low
FZ,1.5339303599259553,2.217750134985157,2.473189390827552,0.6967019323990777,Q1_low
