cell_id,ndufb7_expression,cell_type
SC_96356_63_49,10,N_LA_CM
SC_96356_66_8,0,N_LA_CM
SC_96356_68_1,63,N_LA_CM
SC_96356_30_55,184,N_LA_CM
SC_96356_63_0,117,N_LA_CM
SC_96356_31_56,14,N_LA_CM
SC_96356_33_49,11,N_LA_CM
SC_96356_27_48,14,N_LA_CM
SC_96356_69_33,527,N_LA_CM
SC_96356_65_0,8,N_LA_CM
SC_96356_67_1,28,N_LA_CM
SC_96356_30_8,8,N_LA_CM
SC_96356_69_1,38,N_LA_CM
SC_96356_31_10,13,N_LA_CM
SC_96356_29_59,95,N_LA_CM
SC_96356_69_10,157,N_LA_CM
SC_96356_67_8,38,N_LA_CM
SC_96356_31_7,3,N_LA_CM
SC_96356_33_26,24,N_LA_CM
SC_96356_65_1,25,N_LA_CM
SC_96356_29_53,11,N_LA_CM
SC_96356_63_6,103,N_LA_CM
SC_96356_70_25,4,N_LA_CM
SC_96356_30_27,7,N_LA_CM
SC_96356_33_25,19,N_LA_CM
SC_96356_68_30,178,N_LA_CM
SC_96356_32_34,7,N_LA_CM
SC_96356_34_35,28,N_LA_CM
SC_96356_65_58,25,N_LA_CM
SC_96356_66_6,67,N_LA_CM
SC_96356_65_4,19,N_LA_CM
SC_96356_67_59,33,N_LA_CM
SC_96356_67_29,10,N_LA_CM
SC_96356_27_25,24,N_LA_CM
SC_96356_32_9,124,N_LA_CM
SC_96356_70_5,25,N_LA_CM
SC_96356_64_28,39,N_LA_CM
SC_96356_71_54,142,N_LA_CM
SC_96356_66_59,90,N_LA_CM
SC_96356_63_5,13,N_LA_CM
SC_96356_65_55,10,N_LA_CM
SC_96356_63_30,43,N_LA_CM
SC_96356_27_54,20,N_LA_CM
SC_96356_69_5,114,N_LA_CM
SC_96356_69_52,187,N_LA_CM
SC_96356_33_51,19,N_LA_CM
SC_96356_34_52,15,N_LA_CM
SC_96356_34_1,103,N_LA_CM
SC_96356_68_10,187,N_LA_CM
SC_96356_66_9,69,N_LA_CM
SC_96356_66_29,5,N_LA_CM
SC_96356_70_34,45,N_LA_CM
SC_96356_33_1,39,N_LA_CM
SC_96356_30_7,17,N_LA_CM
SC_96356_35_28,14,N_LA_CM
SC_96356_71_2,79,N_LA_CM
SC_96356_32_50,21,N_LA_CM
SC_96356_69_24,10,N_LA_CM
SC_96356_27_11,42,N_LA_CM
SC_96356_68_2,90,N_LA_CM
SC_96356_63_48,9,N_LA_CM
SC_96356_64_57,105,N_LA_CM
SC_96356_68_34,64,N_LA_CM
SC_96356_66_57,129,N_LA_CM
SC_96356_31_30,8,N_LA_CM
SC_96356_63_25,6,N_LA_CM
SC_96356_65_53,130,N_LA_CM
SC_96356_65_3,9,N_LA_CM
SC_96356_67_6,79,N_LA_CM
SC_96356_66_25,4,N_LA_CM
SC_96356_31_8,42,N_LA_CM
SC_96356_34_10,36,N_LA_CM
SC_96356_63_34,163,N_LA_CM
SC_96356_32_28,1,N_LA_CM
SC_96356_67_49,29,N_LA_CM
SC_96356_67_3,17,N_LA_CM
SC_96356_34_3,44,N_LA_CM
SC_96356_68_11,48,N_LA_CM
SC_96356_68_29,133,N_LA_CM
SC_96356_63_35,33,N_LA_CM
SC_96356_30_35,7,N_LA_CM
SC_96356_69_34,37,N_LA_CM
SC_96356_71_6,44,N_LA_CM
SC_96356_28_51,25,N_LA_CM
SC_96356_68_28,20,N_LA_CM
SC_96356_66_31,10,N_LA_CM
SC_96356_33_48,0,N_LA_CM
SC_96356_65_5,223,N_LA_CM
SC_96356_68_48,35,N_LA_CM
SC_96356_29_51,80,N_LA_CM
SC_96356_66_24,18,N_LA_CM
SC_96356_31_53,13,N_LA_CM
SC_96356_71_3,140,N_LA_CM
SC_96356_65_27,8,N_LA_CM
SC_96356_66_30,4,N_LA_CM
SC_96356_27_57,12,N_LA_CM
SC_96356_30_3,29,N_LA_CM
SC_96356_70_56,1,N_LA_CM
SC_96356_67_7,36,N_LA_CM
SC_96356_66_4,120,N_LA_CM
SC_96356_32_4,32,N_LA_CM
SC_96356_64_3,124,N_LA_CM
SC_96356_64_56,77,N_LA_CM
SC_96356_68_0,0,N_LA_CM
SC_96356_68_35,30,N_LA_CM
SC_96356_70_0,47,N_LA_CM
SC_96356_34_54,2,N_LA_CM
SC_96359_48_9,1,N_LA_CM
SC_96359_46_58,1,N_LA_CM
SC_96359_16_9,4,N_LA_CM
SC_96359_10_42,17,N_LA_NCM
SC_96359_44_0,14,N_LA_CM
SC_96359_46_6,9,N_LA_CM
SC_96359_9_41,3,N_LA_NCM
SC_96359_0_59,50,N_LA_CM
SC_96359_46_34,5,N_LA_CM
SC_96359_11_31,2,N_LA_CM
SC_96359_15_19,2,N_LA_NCM
SC_96359_12_22,2,N_LA_NCM
SC_96359_53_24,2,N_LA_CM
SC_96359_38_55,3,N_LA_CM
SC_96359_43_50,18,N_LA_CM
SC_96359_49_58,22,N_LA_CM
SC_96359_53_31,1,N_LA_CM
SC_96359_49_5,3,N_LA_CM
SC_96359_16_2,4,N_LA_CM
SC_96359_52_67,1,N_LA_NCM
SC_96359_16_31,1,N_LA_CM
SC_96359_2_26,2,N_LA_CM
SC_96359_42_22,0,N_LA_NCM
SC_96359_48_8,1,N_LA_CM
SC_96359_37_60,8,N_LA_NCM
SC_96359_53_67,0,N_LA_NCM
SC_96359_47_9,3,N_LA_CM
SC_96359_48_44,8,N_LA_NCM
SC_96359_17_46,0,N_LA_NCM
SC_96359_51_49,4,N_LA_CM
SC_96359_37_38,20,N_LA_NCM
SC_96359_41_63,7,N_LA_NCM
SC_96359_4_30,7,N_LA_CM
SC_96359_45_70,6,N_LA_NCM
SC_96359_9_48,28,N_LA_CM
SC_96359_3_57,27,N_LA_CM
SC_96359_17_64,2,N_LA_NCM
SC_96359_43_34,21,N_LA_CM
SC_96359_37_12,2,N_LA_NCM
SC_96359_14_38,0,N_LA_NCM
SC_96359_53_38,26,N_LA_NCM
SC_96359_17_70,28,N_LA_NCM
SC_96359_40_29,1,N_LA_CM
SC_96359_37_27,45,N_LA_CM
SC_96359_37_26,30,N_LA_CM
SC_96359_12_17,1,N_LA_NCM
SC_96359_50_19,13,N_LA_NCM
SC_96359_13_19,39,N_LA_NCM
SC_96359_11_45,0,N_LA_NCM
SC_96359_46_46,0,N_LA_NCM
SC_96359_7_1,85,N_LA_CM
SC_96359_14_5,0,N_LA_CM
SC_96359_7_0,701,N_LA_CM
SC_96359_4_0,74,N_LA_CM
SC_96359_7_64,0,N_LA_NCM
SC_96359_47_62,141,N_LA_NCM
SC_96359_53_32,42,N_LA_CM
SC_96359_39_12,12,N_LA_NCM
SC_96359_11_48,1,N_LA_CM
SC_96359_16_42,1,N_LA_NCM
SC_96359_50_15,0,N_LA_NCM
SC_96359_16_8,26,N_LA_CM
SC_96359_42_10,7,N_LA_CM
SC_96359_47_69,0,N_LA_NCM
SC_96359_17_61,1,N_LA_NCM
SC_96359_36_40,27,N_LA_NCM
SC_96359_51_42,8,N_LA_NCM
SC_96359_47_5,79,N_LA_CM
SC_96359_50_34,2,N_LA_CM
SC_96359_10_41,1,N_LA_NCM
SC_96359_38_30,14,N_LA_CM
SC_96359_9_29,1,N_LA_CM
SC_96359_3_46,50,N_LA_NCM
SC_96359_10_34,2,N_LA_CM
SC_96359_53_66,1,N_LA_NCM
SC_96359_47_28,0,N_LA_CM
SC_96359_50_6,3,N_LA_CM
SC_96359_51_58,133,N_LA_CM
SC_96359_41_18,22,N_LA_NCM
SC_96359_49_7,66,N_LA_CM
SC_96359_48_54,2,N_LA_CM
SC_96359_9_22,0,N_LA_NCM
SC_96359_48_10,2,N_LA_CM
SC_96359_50_69,8,N_LA_NCM
SC_96359_45_10,2,N_LA_CM
SC_96359_52_29,6,N_LA_CM
SC_96359_8_34,41,N_LA_CM
SC_96359_9_61,4,N_LA_NCM
SC_96359_46_20,3,N_LA_NCM
SC_96359_48_14,12,N_LA_NCM
SC_96359_15_3,1,N_LA_CM
SC_96359_3_16,4,N_LA_NCM
SC_96359_48_36,1,N_LA_NCM
SC_96359_48_38,0,N_LA_NCM
SC_96359_6_44,9,N_LA_NCM
SC_96359_36_28,9,N_LA_CM
SC_96359_16_28,15,N_LA_CM
SC_96359_11_35,0,N_LA_CM
SC_96359_36_13,24,N_LA_NCM
SC_96359_16_37,1,N_LA_NCM
SC_96359_44_19,59,N_LA_NCM
SC_96359_9_65,108,N_LA_NCM
SC_96359_5_60,9,N_LA_NCM
SC_96359_37_68,35,N_LA_NCM
SC_96359_38_57,52,N_LA_CM
SC_96359_10_14,2,N_LA_NCM
SC_96359_39_35,41,N_LA_CM
SC_96359_48_45,55,N_LA_NCM
SC_96359_48_6,1,N_LA_CM
SC_96359_1_44,21,N_LA_NCM
SC_96359_52_21,22,N_LA_NCM
SC_96359_49_19,2,N_LA_NCM
SC_96359_40_24,3,N_LA_CM
SC_96359_50_28,1,N_LA_CM
SC_96359_16_10,3,N_LA_CM
SC_96359_7_51,1,N_LA_CM
SC_96359_12_58,5,N_LA_CM
SC_96359_47_54,4,N_LA_CM
SC_96359_53_25,1,N_LA_CM
SC_96359_1_24,3,N_LA_CM
SC_96359_11_3,0,N_LA_CM
SC_96359_46_40,0,N_LA_NCM
SC_96359_17_22,1,N_LA_NCM
SC_96359_51_55,9,N_LA_CM
SC_96359_1_33,195,N_LA_CM
SC_96359_44_10,58,N_LA_CM
SC_96359_11_53,1,N_LA_CM
SC_96359_13_35,39,N_LA_CM
SC_96359_49_15,20,N_LA_NCM
SC_96359_12_35,0,N_LA_CM
SC_96359_42_67,3,N_LA_NCM
SC_96359_52_46,0,N_LA_NCM
SC_96359_46_22,15,N_LA_NCM
SC_96359_50_29,0,N_LA_CM
SC_96359_38_47,10,N_LA_NCM
SC_96359_5_16,83,N_LA_NCM
SC_96359_50_35,10,N_LA_CM
SC_96359_16_70,41,N_LA_NCM
SC_96359_44_3,35,N_LA_CM
SC_96359_12_25,0,N_LA_CM
SC_96359_53_6,3,N_LA_CM
SC_96359_49_6,3,N_LA_CM
SC_96359_0_50,1,N_LA_CM
SC_96359_37_22,2,N_LA_NCM
SC_96359_48_24,1,N_LA_CM
SC_96359_51_54,1,N_LA_CM
SC_96359_39_30,14,N_LA_CM
SC_96359_2_50,1,N_LA_CM
SC_96359_51_67,0,N_LA_NCM
SC_96359_51_4,5,N_LA_CM
SC_96359_1_45,67,N_LA_NCM
SC_96359_47_2,1,N_LA_CM
SC_96359_41_51,11,N_LA_CM
SC_96359_37_15,7,N_LA_NCM
SC_96359_48_41,19,N_LA_NCM
SC_96359_47_37,32,N_LA_NCM
SC_96359_8_60,11,N_LA_NCM
SC_96359_10_39,18,N_LA_NCM
SC_96359_17_60,2,N_LA_NCM
SC_96359_47_53,0,N_LA_CM
SC_96359_12_21,47,N_LA_NCM
SC_96359_7_41,227,N_LA_NCM
SC_96359_50_9,0,N_LA_CM
SC_96359_48_63,21,N_LA_NCM
SC_96359_43_69,98,N_LA_NCM
SC_96359_7_5,11,N_LA_CM
SC_96359_52_48,1,N_LA_CM
SC_96359_12_37,2,N_LA_NCM
SC_96359_49_40,10,N_LA_NCM
SC_96359_9_63,15,N_LA_NCM
SC_96359_17_34,10,N_LA_CM
SC_96359_39_3,44,N_LA_CM
SC_96359_14_54,2,N_LA_CM
SC_96359_36_12,2,N_LA_NCM
SC_96359_50_12,0,N_LA_NCM
SC_96359_11_16,3,N_LA_NCM
SC_96359_14_68,0,N_LA_NCM
SC_96359_10_61,59,N_LA_NCM
SC_96359_41_40,23,N_LA_NCM
SC_96359_14_17,3,N_LA_NCM
SC_96359_36_47,66,N_LA_NCM
SC_96359_4_32,9,N_LA_CM
SC_96359_16_65,1,N_LA_NCM
SC_96359_7_22,87,N_LA_NCM
SC_96359_47_8,1,N_LA_CM
SC_96359_8_22,86,N_LA_NCM
SC_96359_45_37,0,N_LA_NCM
SC_96359_6_41,39,N_LA_NCM
SC_96359_50_7,9,N_LA_CM
SC_96359_7_27,99,N_LA_CM
SC_96359_45_20,31,N_LA_NCM
SC_96359_39_15,18,N_LA_NCM
SC_96359_51_13,176,N_LA_NCM
SC_96359_12_14,3,N_LA_NCM
SC_96359_53_0,26,N_LA_CM
SC_96359_39_14,4,N_LA_NCM
SC_96359_37_9,9,N_LA_CM
SC_96359_52_44,12,N_LA_NCM
SC_96359_6_34,146,N_LA_CM
SC_96359_8_24,82,N_LA_CM
SC_96359_9_37,17,N_LA_NCM
SC_96359_7_32,72,N_LA_CM
SC_96359_12_46,1,N_LA_NCM
SC_96359_36_54,55,N_LA_CM
SC_96359_45_52,0,N_LA_CM
SC_96359_9_57,2,N_LA_CM
SC_96359_16_64,0,N_LA_NCM
SC_96359_43_7,35,N_LA_CM
SC_96359_16_13,8,N_LA_NCM
SC_96359_51_30,1,N_LA_CM
SC_96359_0_32,34,N_LA_CM
SC_96359_53_37,20,N_LA_NCM
SC_96359_48_50,4,N_LA_CM
SC_96359_9_52,0,N_LA_CM
SC_96359_43_38,20,N_LA_NCM
SC_96359_37_1,7,N_LA_CM
SC_96359_48_48,26,N_LA_CM
SC_96359_4_39,61,N_LA_NCM
SC_96359_45_17,38,N_LA_NCM
SC_96359_50_20,1,N_LA_NCM
SC_96359_5_47,67,N_LA_NCM
SC_96359_39_46,9,N_LA_NCM
SC_96359_45_50,1,N_LA_CM
SC_96359_48_23,2,N_LA_NCM
SC_96359_10_33,0,N_LA_CM
SC_96359_53_40,0,N_LA_NCM
SC_96359_12_53,1,N_LA_CM
SC_96359_5_18,6,N_LA_NCM
SC_96359_16_50,154,N_LA_CM
SC_96359_36_26,26,N_LA_CM
SC_96359_17_56,37,N_LA_CM
SC_96359_9_43,34,N_LA_NCM
SC_96359_42_34,11,N_LA_CM
SC_96359_2_6,2,N_LA_CM
SC_96359_39_22,11,N_LA_NCM
SC_96359_53_46,0,N_LA_NCM
SC_96359_45_0,0,N_LA_CM
SC_96359_45_55,7,N_LA_CM
SC_96359_37_37,4,N_LA_NCM
SC_96359_10_43,73,N_LA_NCM
SC_96359_10_69,0,N_LA_NCM
SC_96359_38_5,35,N_LA_CM
SC_96359_5_46,122,N_LA_NCM
SC_96359_50_67,1,N_LA_NCM
SC_96359_48_25,1,N_LA_CM
SC_96359_45_6,9,N_LA_CM
SC_96359_45_16,1,N_LA_NCM
SC_96359_48_52,21,N_LA_CM
SC_96359_9_45,1,N_LA_NCM
SC_96359_13_1,1,N_LA_CM
SC_96359_4_8,11,N_LA_CM
SC_96359_13_23,2,N_LA_NCM
SC_96359_46_16,1,N_LA_NCM
SC_96359_37_20,8,N_LA_NCM
SC_96359_14_39,2,N_LA_NCM
SC_96359_43_10,25,N_LA_CM
SC_96359_38_11,13,N_LA_CM
SC_96359_46_5,0,N_LA_CM
SC_96359_15_28,5,N_LA_CM
SC_96359_52_42,64,N_LA_NCM
SC_96359_42_5,4,N_LA_CM
SC_96359_45_28,0,N_LA_CM
SC_96359_39_6,17,N_LA_CM
SC_96359_14_70,0,N_LA_NCM
SC_96359_53_52,1,N_LA_CM
SC_96359_52_13,1,N_LA_NCM
SC_96359_17_16,0,N_LA_NCM
SC_96359_12_66,0,N_LA_NCM
SC_96359_47_64,2,N_LA_NCM
SC_96359_36_24,6,N_LA_CM
SC_96359_9_34,2,N_LA_CM
SC_96359_1_9,19,N_LA_CM
SC_96359_52_66,1,N_LA_NCM
SC_96359_17_33,5,N_LA_CM
SC_96359_37_4,5,N_LA_CM
SC_96359_12_36,0,N_LA_NCM
SC_96359_6_5,1,N_LA_CM
SC_96359_49_22,1,N_LA_NCM
SC_96359_43_64,15,N_LA_NCM
SC_96359_39_13,18,N_LA_NCM
SC_96359_43_3,25,N_LA_CM
SC_96359_16_16,5,N_LA_NCM
SC_96359_53_3,135,N_LA_CM
SC_96359_9_27,69,N_LA_CM
SC_96359_3_43,99,N_LA_NCM
SC_96359_9_62,5,N_LA_NCM
SC_96359_43_37,8,N_LA_NCM
SC_96359_52_0,1,N_LA_CM
SC_96359_16_24,1,N_LA_CM
SC_96359_51_15,385,N_LA_NCM
SC_96359_44_65,4,N_LA_NCM
SC_96359_13_24,13,N_LA_CM
SC_96359_38_44,2,N_LA_NCM
SC_96359_46_1,19,N_LA_CM
SC_96359_38_21,15,N_LA_NCM
SC_96359_8_12,82,N_LA_NCM
SC_96359_41_38,7,N_LA_NCM
SC_96359_11_11,0,N_LA_CM
SC_96359_15_46,0,N_LA_NCM
SC_96359_14_52,2,N_LA_CM
SC_96359_3_8,15,N_LA_CM
SC_96359_49_16,156,N_LA_NCM
SC_96359_43_46,3,N_LA_NCM
SC_96359_48_5,15,N_LA_CM
SC_96359_3_6,15,N_LA_CM
SC_96359_41_17,4,N_LA_NCM
SC_96359_16_23,1,N_LA_NCM
SC_96359_43_26,31,N_LA_CM
SC_96359_50_47,5,N_LA_NCM
SC_96359_48_18,2,N_LA_NCM
SC_96359_7_23,54,N_LA_NCM
SC_96359_39_5,5,N_LA_CM
SC_96359_11_20,0,N_LA_NCM
SC_96359_14_4,0,N_LA_CM
SC_96359_15_32,1,N_LA_CM
SC_96359_52_38,64,N_LA_NCM
SC_96359_45_49,0,N_LA_CM
SC_96359_46_39,0,N_LA_NCM
SC_96359_50_64,97,N_LA_NCM
SC_96359_50_61,37,N_LA_NCM
SC_96359_10_53,15,N_LA_CM
SC_96359_51_7,146,N_LA_CM
SC_96359_15_56,0,N_LA_CM
SC_96359_37_32,58,N_LA_CM
SC_96359_11_69,1,N_LA_NCM
SC_96359_51_16,14,N_LA_NCM
SC_96359_37_16,25,N_LA_NCM
SC_96359_41_2,3,N_LA_CM
SC_96359_16_20,9,N_LA_NCM
SC_96359_53_28,1,N_LA_CM
SC_96359_44_22,20,N_LA_NCM
SC_96359_5_62,20,N_LA_NCM
SC_96359_49_60,30,N_LA_NCM
SC_96359_49_8,8,N_LA_CM
SC_96359_9_35,14,N_LA_CM
SC_96359_53_57,8,N_LA_CM
SC_96359_13_25,0,N_LA_CM
SC_96359_43_45,22,N_LA_NCM
SC_96359_48_66,8,N_LA_NCM
SC_96359_47_20,14,N_LA_NCM
SC_96359_53_43,0,N_LA_NCM
SC_96359_52_69,1,N_LA_NCM
SC_96359_46_25,6,N_LA_CM
SC_96359_39_38,17,N_LA_NCM
SC_96359_45_64,7,N_LA_NCM
SC_96359_37_53,2,N_LA_CM
SC_96359_49_23,31,N_LA_NCM
SC_96359_2_64,17,N_LA_NCM
SC_96359_11_18,0,N_LA_NCM
SC_96359_17_47,3,N_LA_NCM
SC_96359_13_8,1,N_LA_CM
SC_96359_3_66,0,N_LA_NCM
SC_96359_13_43,19,N_LA_NCM
SC_96359_52_62,33,N_LA_NCM
SC_96359_38_13,26,N_LA_NCM
SC_96359_3_24,9,N_LA_CM
SC_96359_9_67,2,N_LA_NCM
SC_96359_42_18,14,N_LA_NCM
SC_96359_12_67,0,N_LA_NCM
SC_96359_15_12,11,N_LA_NCM
SC_96359_47_30,1,N_LA_CM
SC_96359_5_14,141,N_LA_NCM
SC_96359_15_29,0,N_LA_CM
SC_96359_51_43,0,N_LA_NCM
SC_96359_0_42,42,N_LA_NCM
SC_96359_3_42,78,N_LA_NCM
SC_96359_16_71,2,N_LA_NCM
SC_96359_12_8,0,N_LA_CM
SC_96359_37_11,14,N_LA_CM
SC_96359_45_12,0,N_LA_NCM
SC_96359_10_0,9,N_LA_CM
SC_96359_46_69,15,N_LA_NCM
SC_96359_51_8,284,N_LA_CM
SC_96359_47_40,1,N_LA_NCM
SC_96359_39_58,0,N_LA_CM
SC_96359_53_45,0,N_LA_NCM
SC_96359_10_48,4,N_LA_CM
SC_96359_51_36,2,N_LA_NCM
SC_96359_42_0,21,N_LA_CM
SC_96359_14_57,5,N_LA_CM
SC_96359_46_60,3,N_LA_NCM
SC_96359_12_24,0,N_LA_CM
SC_96359_53_42,1,N_LA_NCM
SC_96359_14_50,2,N_LA_CM
SC_96359_47_60,2,N_LA_NCM
SC_96359_7_16,86,N_LA_NCM
SC_96359_16_46,1,N_LA_NCM
SC_96359_10_47,0,N_LA_NCM
SC_96359_42_25,8,N_LA_CM
SC_96359_12_52,1,N_LA_CM
SC_96359_5_61,6,N_LA_NCM
SC_96359_41_41,4,N_LA_NCM
SC_96359_51_50,0,N_LA_CM
SC_96359_48_27,4,N_LA_CM
SC_96359_47_33,3,N_LA_CM
SC_96359_9_21,24,N_LA_NCM
SC_96359_53_56,0,N_LA_CM
SC_96359_43_30,11,N_LA_CM
SC_96359_10_44,2,N_LA_NCM
SC_96359_13_63,2,N_LA_NCM
SC_96359_41_57,15,N_LA_CM
SC_96359_53_64,1,N_LA_NCM
SC_96359_14_3,1,N_LA_CM
SC_96359_14_28,10,N_LA_CM
SC_96359_16_51,101,N_LA_CM
SC_96359_46_30,21,N_LA_CM
SC_96359_13_39,0,N_LA_NCM
SC_96359_5_59,59,N_LA_CM
SC_96359_50_38,48,N_LA_NCM
SC_96359_5_25,29,N_LA_CM
SC_96359_4_20,18,N_LA_NCM
SC_96359_17_28,41,N_LA_CM
SC_96359_50_31,0,N_LA_CM
SC_96359_41_68,2,N_LA_NCM
SC_96359_42_48,19,N_LA_CM
SC_96359_14_25,2,N_LA_CM
SC_96359_15_22,1,N_LA_NCM
SC_96359_12_1,1,N_LA_CM
SC_96359_53_8,2,N_LA_CM
SC_96359_41_64,13,N_LA_NCM
SC_96359_4_18,10,N_LA_NCM
SC_96359_51_52,0,N_LA_CM
SC_96359_17_23,14,N_LA_NCM
SC_96359_36_45,20,N_LA_NCM
SC_96359_48_34,156,N_LA_CM
SC_96359_8_65,114,N_LA_NCM
SC_96359_51_1,45,N_LA_CM
SC_96359_52_30,4,N_LA_CM
SC_96359_38_61,16,N_LA_NCM
SC_96359_16_52,31,N_LA_CM
SC_96359_9_23,19,N_LA_NCM
SC_96359_40_11,34,N_LA_CM
SC_96359_1_15,23,N_LA_NCM
SC_96359_44_12,1,N_LA_NCM
SC_96359_9_12,6,N_LA_NCM
SC_96359_11_14,7,N_LA_NCM
SC_96359_47_38,0,N_LA_NCM
SC_96359_12_2,1,N_LA_CM
SC_96359_48_32,0,N_LA_CM
SC_96359_4_48,113,N_LA_CM
SC_96359_10_37,16,N_LA_NCM
SC_96359_44_56,23,N_LA_CM
SC_96359_50_55,11,N_LA_CM
SC_96359_17_11,2,N_LA_CM
SC_96359_38_53,9,N_LA_CM
SC_96359_39_9,9,N_LA_CM
SC_96359_41_28,73,N_LA_CM
SC_96359_10_20,4,N_LA_NCM
SC_96359_46_21,1,N_LA_NCM
SC_96359_44_29,37,N_LA_CM
SC_96359_9_16,0,N_LA_NCM
SC_96359_12_4,1,N_LA_CM
SC_96359_45_54,0,N_LA_CM
SC_96359_37_35,35,N_LA_CM
SC_96359_40_18,9,N_LA_NCM
SC_96359_48_53,1,N_LA_CM
SC_96359_3_12,19,N_LA_NCM
SC_96359_9_36,0,N_LA_NCM
SC_96359_40_32,2,N_LA_CM
SC_96359_5_9,16,N_LA_CM
SC_96359_9_1,0,N_LA_CM
SC_96359_12_59,1,N_LA_CM
SC_96359_11_8,0,N_LA_CM
SC_96359_12_39,0,N_LA_NCM
SC_96359_41_7,6,N_LA_CM
SC_96359_53_10,1,N_LA_CM
SC_96359_44_20,11,N_LA_NCM
SC_96359_17_55,2,N_LA_CM
SC_96359_50_11,35,N_LA_CM
SC_96359_12_31,0,N_LA_CM
SC_96359_44_51,67,N_LA_CM
SC_96359_17_18,1,N_LA_NCM
SC_96359_17_25,3,N_LA_CM
SC_96359_14_15,0,N_LA_NCM
SC_96359_13_47,1,N_LA_NCM
SC_96359_9_56,2,N_LA_CM
SC_96359_13_64,3,N_LA_NCM
SC_96359_3_31,15,N_LA_CM
SC_96359_6_14,179,N_LA_NCM
SC_96359_49_46,1,N_LA_NCM
SC_96359_9_28,29,N_LA_CM
SC_96359_39_0,3,N_LA_CM
SC_96359_47_21,0,N_LA_NCM
SC_96359_17_9,0,N_LA_CM
SC_96359_6_10,23,N_LA_CM
SC_96359_5_1,6,N_LA_CM
SC_96359_17_4,1,N_LA_CM
SC_96359_38_28,16,N_LA_CM
SC_96359_40_5,62,N_LA_CM
SC_96359_44_9,28,N_LA_CM
SC_96359_45_69,0,N_LA_NCM
SC_96359_40_4,48,N_LA_CM
SC_96359_17_38,0,N_LA_NCM
SC_96359_4_3,33,N_LA_CM
SC_96359_52_40,1,N_LA_NCM
SC_96359_44_62,61,N_LA_NCM
SC_96359_10_30,3,N_LA_CM
SC_96359_17_8,33,N_LA_CM
SC_96359_13_5,0,N_LA_CM
SC_96359_14_31,18,N_LA_CM
SC_96359_53_11,8,N_LA_CM
SC_96359_11_5,3,N_LA_CM
SC_96359_5_17,22,N_LA_NCM
SC_96359_13_32,122,N_LA_CM
SC_96359_36_64,36,N_LA_NCM
SC_96359_3_64,5,N_LA_NCM
SC_96359_13_60,0,N_LA_NCM
SC_96359_48_65,20,N_LA_NCM
SC_96359_6_43,163,N_LA_NCM
SC_96359_38_4,28,N_LA_CM
SC_96359_13_54,1,N_LA_CM
SC_96359_15_6,0,N_LA_CM
SC_96359_10_28,6,N_LA_CM
SC_96359_44_71,70,N_LA_NCM
SC_96359_42_20,34,N_LA_NCM
SC_96359_49_64,0,N_LA_NCM
SC_96359_46_13,18,N_LA_NCM
SC_96359_3_3,4,N_LA_CM
SC_96359_50_68,1,N_LA_NCM
SC_96359_40_15,18,N_LA_NCM
SC_96359_52_43,8,N_LA_NCM
SC_96359_45_53,0,N_LA_CM
SC_96359_16_40,2,N_LA_NCM
SC_96359_47_59,0,N_LA_CM
SC_96359_1_7,27,N_LA_CM
SC_96359_44_4,19,N_LA_CM
SC_96359_48_19,64,N_LA_NCM
SC_96359_14_49,31,N_LA_CM
SC_96359_53_33,4,N_LA_CM
SC_96359_2_39,28,N_LA_NCM
SC_96359_47_63,25,N_LA_NCM
SC_96359_46_26,4,N_LA_CM
SC_96359_51_66,22,N_LA_NCM
SC_96359_50_56,0,N_LA_CM
SC_96359_1_30,75,N_LA_CM
SC_96359_48_57,10,N_LA_CM
SC_96359_47_61,3,N_LA_NCM
SC_96359_48_16,4,N_LA_NCM
SC_96359_7_13,41,N_LA_NCM
SC_96359_39_10,22,N_LA_CM
SC_96359_49_28,1,N_LA_CM
SC_96359_12_9,2,N_LA_CM
SC_96359_17_50,0,N_LA_CM
SC_96359_13_44,17,N_LA_NCM
SC_96359_49_54,34,N_LA_CM
SC_96359_6_62,9,N_LA_NCM
SC_96359_14_13,3,N_LA_NCM
SC_96359_46_52,0,N_LA_CM
SC_96359_13_51,1,N_LA_CM
SC_96359_40_35,3,N_LA_CM
SC_96359_16_39,4,N_LA_NCM
SC_96359_46_3,0,N_LA_CM
SC_96359_50_51,1,N_LA_CM
SC_96359_11_67,1,N_LA_NCM
SC_96359_12_0,2,N_LA_CM
SC_96359_9_24,40,N_LA_CM
SC_96359_40_13,15,N_LA_NCM
SC_96359_43_54,75,N_LA_CM
SC_96359_45_41,1,N_LA_NCM
SC_96359_43_14,53,N_LA_NCM
SC_96359_8_15,35,N_LA_NCM
SC_96359_9_6,0,N_LA_CM
SC_96359_46_41,0,N_LA_NCM
SC_96359_50_16,2,N_LA_NCM
SC_96359_52_32,5,N_LA_CM
SC_96359_52_45,1,N_LA_NCM
SC_96359_45_19,1,N_LA_NCM
SC_96359_10_24,1,N_LA_CM
SC_96359_12_20,0,N_LA_NCM
SC_96359_16_49,1,N_LA_CM
SC_96359_43_56,26,N_LA_CM
SC_96359_38_12,5,N_LA_NCM
SC_96359_43_23,26,N_LA_NCM
SC_96359_50_37,341,N_LA_NCM
SC_96359_7_59,146,N_LA_CM
SC_96359_14_2,4,N_LA_CM
SC_96359_37_14,14,N_LA_NCM
